Rank,Song,Artist,Year,UnprunedLyricalComplexity,TotalWords,TitleInLyrics,posSent,negSent,compoundSent,repetitiveness
10,i dont want to wait,paula cole,1998,127,321,True,0.097,0.104,0.7673,0.604
11,hows it going to be,third eye blind,1998,95,257,True,0.067,0.067,-0.0428,0.63
12,no no no,destinys child,1998,168,597,True,0.289,0.275,0.9816,0.719
13,my heart will go on,celine dion,1998,72,166,True,0.114,0.0,0.9526,0.566
14,gettin jiggy wit it,will smith,1998,223,589,True,0.066,0.027,0.9345,0.621
15,you make me wanna,usher,1998,121,571,True,0.029,0.032,0.3329,0.788
16,my way,usher,1998,115,350,True,0.059,0.096,-0.9644,0.671
17,my all,mariah carey,1998,77,157,True,0.116,0.065,0.8683,0.51
18,the first night,monica,1998,115,587,True,0.048,0.083,-0.9634,0.804
19,been around the world,puff daddy featuring the notorious big and mase,1998,433,1149,True,0.1,0.208,-0.9995,0.623
20,adia,sarah mclachlan,1998,98,247,True,0.246,0.081,0.9942,0.603
21,crush,jennifer paige,1998,100,282,True,0.047,0.206,-0.987,0.645
22,everybody backstreets back,backstreet boys,1998,70,179,False,0.294,0.071,0.9893,0.609
23,i dont want to miss a thing,aerosmith,1998,92,349,True,0.116,0.119,0.8776,0.736
24,body bumpin yippieyiyo,public announcement,1998,,,,,,,
25,this kiss,faith hill,1998,103,291,True,0.453,0.045,0.9996,0.646
26,i dont ever want to see you again,uncle sam,1998,161,541,False,0.285,0.069,0.9995,0.702
27,lets ride,montell jordan featuring master p and silkk the shocker,1998,225,517,True,0.175,0.031,0.9975,0.565
28,sex and candy,marcy playground,1998,58,185,True,0.338,0.0,0.9963,0.686
29,show me love,robyn,1998,93,353,True,0.27,0.041,0.9986,0.737
30,a song for mama,boyz ii men,1998,124,359,False,0.197,0.054,0.9952,0.655
31,what you want,mase featuring total,1998,208,804,True,0.102,0.028,0.9922,0.741
32,frozen,madonna,1998,75,208,True,0.023,0.138,-0.9805,0.639
33,gone till november,wyclef jean,1998,136,476,False,0.048,0.287,-0.9994,0.714
34,my body,lsg,1998,128,579,True,0.105,0.022,0.9918,0.779
35,tubthumping,chumbawamba,1998,49,340,False,0.1,0.042,0.9567,0.856
36,deja vu uptown baby,lord tariq and peter gunz,1998,335,684,True,0.177,0.137,0.9886,0.51
37,i want you back,n sync,1998,82,252,True,0.139,0.028,0.9414,0.675
38,when the lights go out,five,1998,149,482,True,0.098,0.109,-0.7706,0.691
39,they dont know,jon b,1998,103,284,True,0.152,0.052,0.9854,0.637
40,make em say uhh,master p featuring fiend silkk the shocker mia x and mystikal,1998,382,940,True,0.08,0.212,-0.9988,0.594
41,make it hot,nicole featuring missy elliott and mocha,1998,169,462,True,0.187,0.077,0.9936,0.634
42,never ever,all saints,1998,158,807,True,0.107,0.18,-0.9981,0.804
43,i get lonely,janet jackson featuring blackstreet,1998,89,427,False,0.131,0.186,-0.9893,0.792
44,feel so good,mase featuring kelly price,1998,264,661,True,0.109,0.175,-0.9955,0.601
45,say it,voices of theory,1998,79,391,True,0.209,0.005,0.9979,0.798
46,kiss the rain,billie myers,1998,107,271,True,0.14,0.043,0.984,0.605
47,come with me,puff daddy featuring jimmy page,1998,,,,,,,
48,romeo and juliet,sylke fyne featuring chill,1998,,,,,,,
49,its all about me,m'ya and sisqo,1998,92,420,True,0.062,0.053,0.4486,0.781
50,i will come to you,hanson,1998,87,324,True,0.042,0.145,-0.9777,0.731
51,one week,barenaked ladies,1998,242,582,True,0.13,0.137,-0.107,0.584
52,swing my way,k p  envyi,1998,,,,,,,
53,the arms of the one who loves you,xscape,1998,95,340,True,0.222,0.054,0.9967,0.721
54,my love is the shhh,somethin for the people featuring trina  tamara,1998,113,465,True,0.315,0.174,0.9988,0.757
55,daydreamin,tatyana ali,1998,193,369,False,0.115,0.029,0.9868,0.477
56,were not making love no more,dru hill,1998,112,180,True,0.192,0.132,0.947,0.378
57,semicharmed life,third eye blind,1998,191,472,False,0.089,0.054,0.2846,0.595
58,i do,lisa loeb,1998,86,255,True,0.055,0.152,-0.9807,0.663
59,lookin at me,mase featuring puff daddy,1998,254,713,True,0.063,0.068,0.0374,0.644
60,looking through your eyes,leann rimes,1998,98,249,True,0.16,0.012,0.9875,0.606
61,lately,divine,1998,98,253,True,0.146,0.086,0.9461,0.613
62,quit playing games with my heart,backstreet boys,1998,86,313,False,0.112,0.083,0.8763,0.725
63,i still love you,next,1998,113,460,True,0.122,0.161,-0.9801,0.754
64,time after time,inoj,1998,82,244,True,0.013,0.097,-0.9499,0.664
65,are you jimmy ray,jimmy ray,1998,84,367,True,0.089,0.037,0.9229,0.771
66,cruel summer,ace of base,1998,81,300,True,0.035,0.489,-0.9998,0.73
67,i got the hook up,master p featuring sons of funk,1998,174,747,True,0.081,0.072,0.8892,0.767
68,victory,puff daddy featuring the notorious big and busta rhymes,1998,412,900,False,0.081,0.225,-0.9995,0.542
69,too much,spice girls,1998,117,367,True,0.086,0.121,-0.9512,0.681
70,ghetto supastar that is what you are,pras michel featuring ol dirty bastard and m'ya,1998,295,529,True,0.114,0.115,-0.3457,0.442
71,how deep is your love,dru hill featuring redman,1998,109,679,True,0.263,0.041,0.9996,0.839
72,friend of mine,kelly price featuring r kelly and ron isley,1998,75,302,True,0.146,0.247,-0.9902,0.752
73,turn it up remixfire it up,busta rhymes,1998,273,701,False,0.115,0.064,0.9863,0.611
74,ill be,edwin mccain,1998,90,238,True,0.257,0.22,0.9468,0.622
75,ray of light,madonna,1998,70,215,True,0.077,0.074,0.1868,0.674
76,all for you,sister hazel,1998,82,349,True,0.023,0.138,-0.9891,0.765
77,touch it,monifah,1998,92,548,True,0.08,0.075,-0.2197,0.832
78,money power  respect,the lox featuring dmx and lil kim,1998,330,992,False,0.177,0.103,0.9974,0.667
79,bitter sweet symphony,the verve,1998,93,347,False,0.036,0.217,-0.9961,0.732
80,dangerous,busta rhymes,1998,230,603,True,0.062,0.23,-0.9992,0.619
81,spice up your life,spice girls,1998,89,468,True,0.084,0.068,0.8922,0.81
82,because of you,98 degrees,1998,116,293,True,0.132,0.124,0.7096,0.604
83,the mummers dance,loreena mckennitt,1998,110,233,False,0.018,0.0,0.4767,0.528
84,all cried out,allure featuring 112,1998,122,266,True,0.122,0.279,-0.9947,0.541
85,still not a player,big pun featuring joe,1998,239,628,True,0.103,0.161,-0.9935,0.619
86,the one i gave my heart to,aaliyah,1998,74,323,True,0.193,0.058,0.9942,0.771
87,foolish games  you were meant for me,jewel,1998,,,,,,,
88,love you down,inoj,1998,71,361,True,0.279,0.012,0.9991,0.803
89,do for love,2pac featuring eric williams,1998,231,585,True,0.19,0.107,0.9971,0.605
90,raise the roof,luke featuring no good but so good,1998,202,654,True,0.035,0.029,0.6176,0.691
91,heaven,nu flavor,1998,121,313,True,0.26,0.078,0.9971,0.613
92,the party continues,jermaine dupri featuring da brat and usher,1998,262,632,False,0.087,0.089,0.6796,0.585
93,sock it 2 me,missy elliott featuring da brat,1998,190,542,False,0.11,0.089,-0.8812,0.649
94,butta love,next,1998,169,526,True,0.278,0.054,0.9993,0.679
95,a rose is still a rose,aretha franklin,1998,131,370,True,0.099,0.044,0.9708,0.646
96,4 seasons of loneliness,boyz ii men,1998,146,406,False,0.176,0.053,0.9964,0.64
97,father,ll cool j,1998,262,730,True,0.077,0.088,-0.9034,0.641
98,thinkin bout it,gerald levert,1998,180,696,True,0.138,0.076,0.9742,0.741
99,nobodys supposed to be here,deborah cox,1998,114,284,True,0.183,0.171,0.947,0.599
100,westside,tq,1998,262,607,True,0.089,0.149,-0.9913,0.568
1,believe,cher,1999,82,295,True,0.171,0.157,0.941,0.722
2,no scrubs,tlc,1999,170,615,False,0.146,0.238,-0.9898,0.724
3,angel of mine,monica,1999,111,295,True,0.161,0.028,0.9925,0.624
4,heartbreak hotel,whitney houston featuring faith evans and kelly price,1999,105,456,True,0.05,0.118,-0.9883,0.77
5,baby one more time,britney spears,1999,73,285,True,0.069,0.124,-0.9673,0.744
6,kiss me,sixpence none the richer,1999,63,165,True,0.247,0.038,0.9902,0.618
7,genie in a bottle,christina aguilera,1999,108,455,True,0.137,0.052,0.9928,0.763
8,every morning,sugar ray,1999,94,299,True,0.038,0.046,-0.346,0.686
9,nobodys supposed to be here,deborah cox,1999,114,284,True,0.183,0.171,0.947,0.599
10,livin la vida loca,ricky martin,1999,107,297,True,0.027,0.11,-0.9829,0.64
11,where my girls at,702,1999,83,366,True,0.158,0.052,0.9882,0.773
12,if you had my love,jennifer lopez,1999,101,441,True,0.306,0.01,0.9995,0.771
13,slide,goo goo dolls,1999,106,296,True,0.078,0.066,0.4215,0.642
14,have you ever,brandy,1999,97,215,True,0.06,0.066,-0.0727,0.549
15,i want it that way,backstreet boys,1999,64,261,True,0.205,0.056,0.9742,0.755
16,im your angel,r kelly and celine dion,1999,121,436,True,0.08,0.165,-0.9908,0.722
17,all star,smash mouth,1999,158,421,True,0.104,0.04,0.9765,0.625
18,angel,sarah mclachlan,1999,105,217,True,0.127,0.134,-0.1576,0.516
19,smooth,santana featuring rob thomas,1999,112,341,True,0.09,0.119,-0.7893,0.672
20,unpretty,tlc,1999,119,367,True,0.059,0.1,-0.9588,0.676
21,bills bills bills,destinys child,1999,154,591,False,0.096,0.087,0.9652,0.739
22,save tonight,eagleeye cherry,1999,,,,,,,
23,last kiss,pearl jam,1999,115,243,True,0.177,0.052,0.9887,0.527
24,fortunate,maxwell,1999,92,259,True,0.229,0.022,0.9952,0.645
25,all i have to give,backstreet boys,1999,111,382,True,0.29,0.057,0.999,0.709
26,bailamos,enrique iglesias,1999,89,205,True,0.184,0.015,0.9908,0.566
27,whats it gonna be,busta rhymes featuring janet,1999,66,226,True,0.064,0.053,0.1635,0.708
28,what its like,everlast,1999,210,487,True,0.139,0.147,-0.8862,0.569
29,fly away,lenny kravitz,1999,63,218,True,0.379,0.0,0.9959,0.711
30,someday,sugar ray,1999,90,264,True,0.036,0.141,-0.981,0.659
31,lately,divine,1999,98,253,True,0.146,0.086,0.9461,0.613
32,that dont impress me much,shania twain,1999,128,338,True,0.169,0.106,0.9775,0.621
33,wild wild west,will smith featuring dru hill and kool moe dee,1999,246,751,True,0.136,0.057,0.9955,0.672
34,scar tissue,red hot chili peppers,1999,76,141,True,0.122,0.228,-0.9246,0.461
35,heartbreaker,mariah carey featuring jayz,1999,164,650,True,0.267,0.065,0.9996,0.748
36,i still believe,mariah carey,1999,89,206,True,0.282,0.104,0.9952,0.568
37,the hardest thing,98 degrees,1999,120,404,True,0.086,0.204,-0.9952,0.703
38,summer girls,lfo,1999,246,737,True,0.178,0.107,0.9966,0.666
39,can i get a,jayz featuring amil and ja rule,1999,274,1028,True,0.027,0.193,-0.9997,0.733
40,jumper,third eye blind,1999,97,256,False,0.113,0.126,0.0803,0.621
41,doo wop that thing,lauryn hill,1999,239,568,False,0.122,0.075,0.9792,0.579
42,mambo no 5,lou bega,1999,144,396,True,0.107,0.039,0.982,0.636
43,sweet lady,tyrese,1999,100,241,True,0.206,0.073,0.9898,0.585
44,its not right but its okay,whitney houston,1999,139,455,True,0.1,0.076,0.9658,0.695
45,god must have spent a little more time on you,n sync,1999,117,373,True,0.228,0.063,0.996,0.686
46,lullaby,shawn mullins,1999,123,226,True,0.225,0.053,0.9904,0.456
47,anywhere,112 featuring lil zane,1999,168,580,True,0.17,0.021,0.9979,0.71
48,tell me its real,kci  jojo,1999,,,,,,,
49,back 2 good,matchbox 20,1999,125,305,False,0.11,0.139,-0.7392,0.59
50,808,blaque,1999,163,490,False,0.219,0.067,0.998,0.667
51,shes so high,tal bachman,1999,74,178,True,0.233,0.011,0.9923,0.584
52,shes all i ever had,ricky martin,1999,80,295,True,0.195,0.067,0.993,0.729
53,miami,will smith,1999,257,468,True,0.106,0.06,0.964,0.451
54,hands,jewel,1999,116,293,True,0.112,0.054,0.9481,0.604
55,who dat,jt money featuring sole,1999,219,795,True,0.05,0.103,-0.9949,0.725
56,please remember me,tim mcgraw,1999,101,178,True,0.266,0.025,0.9939,0.433
57,from this moment on,shania twain,1999,89,216,True,0.256,0.053,0.9946,0.588
58,love like this,faith evans,1999,99,372,True,0.307,0.043,0.9984,0.734
59,you,jesse powell,1999,91,387,True,0.09,0.005,0.9846,0.765
60,trippin,total featuring missy elliott,1999,118,283,True,0.17,0.179,-0.2429,0.583
61,if you,silk,1999,104,711,True,0.143,0.061,0.995,0.854
62,exfactor,lauryn hill,1999,111,422,False,0.107,0.205,-0.9945,0.737
63,give it to you,jordan knight,1999,119,410,True,0.23,0.014,0.9979,0.71
64,black balloon,goo goo dolls,1999,104,211,True,0.041,0.068,-0.6074,0.507
65,spend my life with you,eric benet featuring tamia,1999,117,363,True,0.078,0.13,-0.9637,0.678
66,these are the times,dru hill,1999,119,396,True,0.123,0.086,0.97,0.699
67,i dont want to miss a thing,mark chesnutt,1999,92,322,False,0.119,0.11,0.875,0.714
68,i do cherish you,98 degrees,1999,96,246,True,0.171,0.029,0.9897,0.61
69,because of you,98 degrees,1999,116,293,True,0.132,0.124,0.7096,0.604
70,one,creed,1999,82,233,True,0.099,0.269,-0.9956,0.648
71,chantes got a man,chante moore,1999,117,340,True,0.084,0.156,-0.9258,0.656
72,happily ever after,case,1999,143,367,True,0.212,0.068,0.9965,0.61
73,my love is your love,whitney houston,1999,114,318,True,0.3,0.053,0.9986,0.642
74,all night long,faith evans featuring puff daddy,1999,161,413,True,0.16,0.068,0.9909,0.61
75,back that azz up,juvenile featuring mannie fresh and lil wayne,1999,208,749,True,0.235,0.145,0.9911,0.722
76,almost doesnt count,brandy,1999,117,266,True,0.151,0.11,0.8669,0.56
77,man i feel like a woman,shania twain,1999,100,335,True,0.217,0.073,0.9927,0.701
78,steal my sunshine,len,1999,144,327,True,0.198,0.2,-0.435,0.56
79,i need to know,marc anthony,1999,74,385,True,0.089,0.027,0.9512,0.808
80,so anxious,ginuwine,1999,119,403,True,0.081,0.135,-0.9538,0.705
81,faded pictures,case featuring joe,1999,138,320,True,0.125,0.144,-0.8739,0.569
82,back at one,brian mcknight,1999,122,307,True,0.134,0.043,0.9754,0.603
83,when a womans fed up,r kelly,1999,165,329,True,0.079,0.093,0.281,0.498
84,how forever feels,kenny chesney,1999,106,171,True,0.141,0.068,0.9243,0.38
85,amazed,lonestar,1999,93,248,True,0.164,0.0,0.9919,0.625
86,sometimes,britney spears,1999,90,338,True,0.176,0.098,0.9787,0.734
87,ghetto cowboy,mo thugs,1999,351,759,True,0.142,0.076,0.9948,0.538
88,out of my head,fastball,1999,75,237,True,0.021,0.175,-0.9905,0.684
89,hard knock life ghetto anthem,jayz,1999,254,598,False,0.075,0.139,-0.9738,0.575
90,jamboree,naughty by nature featuring zhane,1999,278,681,True,0.094,0.147,-0.991,0.592
91,take me there,blackstreet featuring m'ya mase and blinky blink,1999,159,362,True,0.138,0.045,0.9631,0.561
92,stay the same,joey mcintyre,1999,79,239,True,0.162,0.049,0.9852,0.669
93,a lesson in leavin,jo dee messina,1999,,,,,,,
94,iris,goo goo dolls,1999,75,238,False,0.066,0.139,-0.843,0.685
95,satisfy you,puff daddy featuring r kelly,1999,271,755,True,0.21,0.149,0.9962,0.641
96,better days and the bottom drops out,citizen king,1999,119,356,True,0.2,0.018,0.9959,0.666
97,music of my heart,n sync and gloria estefan,1999,99,406,True,0.173,0.016,0.9969,0.756
98,write this down,george strait,1999,124,305,True,0.092,0.051,0.9708,0.593
99,when you believe,whitney houston and mariah carey,1999,130,283,True,0.089,0.117,-0.8256,0.541
100,god must have spent a little more time on you,alabama and n sync,1999,110,317,False,0.233,0.073,0.9939,0.653
1,breathe,faith hill,2000,99,246,True,0.044,0.034,0.5423,0.598
2,smooth,santana featuring rob thomas,2000,112,341,True,0.09,0.119,-0.7893,0.672
3,maria maria,santana featuring the product gb,2000,144,374,True,0.141,0.039,0.9902,0.615
4,i wanna know,joe,2000,121,463,True,0.214,0.074,0.9961,0.739
5,everything you want,vertical horizon,2000,112,328,True,0.07,0.021,0.9127,0.659
6,say my name,destinys child,2000,139,749,True,0.09,0.042,0.994,0.814
7,i knew i loved you,savage garden,2000,86,326,True,0.26,0.035,0.9982,0.736
8,amazed,lonestar,2000,93,248,True,0.164,0.0,0.9919,0.625
9,bent,matchbox twenty,2000,103,265,True,0.075,0.143,-0.9754,0.611
10,he wasnt man enough,toni braxton,2000,138,493,True,0.111,0.121,-0.5624,0.72
11,higher,creed,2000,101,271,True,0.165,0.074,0.9801,0.627
12,try again,aaliyah,2000,108,618,True,0.023,0.146,-0.9974,0.825
13,jumpin jumpin,destinys child,2000,154,741,True,0.143,0.067,0.9982,0.792
14,thong song,sisqo,2000,113,849,False,0.12,0.061,0.9854,0.867
15,kryptonite,3 doors down,2000,100,271,True,0.145,0.117,0.6808,0.631
16,there you go,pink,2000,140,410,True,0.161,0.085,0.986,0.659
17,music,madonna,2000,60,147,True,0.105,0.028,0.7412,0.592
18,doesnt really matter,janet jackson,2000,111,465,True,0.333,0.071,0.9996,0.761
19,what a girl wants,christina aguilera,2000,145,430,True,0.235,0.025,0.9985,0.663
20,back at one,brian mcknight,2000,122,307,True,0.134,0.043,0.9754,0.603
21,bye bye bye,n sync,2000,,,,,,,
22,you sang to me,marc anthony,2000,91,483,True,0.11,0.052,0.968,0.812
23,i need to know,marc anthony,2000,74,385,True,0.089,0.027,0.9512,0.808
24,get it on tonite,montell jordan,2000,106,326,False,0.162,0.081,0.982,0.675
25,incomplete,sisqo,2000,130,415,True,0.114,0.083,0.7266,0.687
26,i try,macy gray,2000,85,328,True,0.154,0.179,-0.6606,0.741
27,its gonna be me,n sync,2000,94,308,True,0.181,0.087,0.9889,0.695
28,thats the way it is,celine dion,2000,94,302,True,0.277,0.101,0.9974,0.689
29,country grammar hot shit,nelly,2000,284,812,False,0.089,0.053,0.9745,0.65
30,bring it all to me,blaque,2000,103,297,True,0.214,0.011,0.9968,0.653
31,show me the meaning of being lonely,backstreet boys,2000,98,284,True,0.089,0.11,-0.3612,0.655
32,hot boyz,missy elliott featuring nas eve and qtip,2000,132,407,True,0.127,0.024,0.9865,0.676
33,back here,bbmak,2000,80,264,True,0.111,0.097,-0.5249,0.697
34,it feels so good,sonique,2000,80,317,True,0.222,0.027,0.9974,0.748
35,absolutely story of a girl,nine days,2000,109,372,False,0.112,0.204,-0.9909,0.707
36,with arms wide open,creed,2000,90,221,True,0.183,0.126,0.9431,0.593
37,be with you,enrique iglesias,2000,84,269,True,0.046,0.05,-0.0107,0.688
38,come on over baby all i want is you,christina aguilera,2000,113,482,False,0.246,0.028,0.9984,0.766
39,no more,ruff endz,2000,152,457,True,0.147,0.171,-0.3778,0.667
40,all the small things,blink 182,2000,62,170,True,0.106,0.059,0.8176,0.635
41,the way you love me,faith hill,2000,67,274,True,0.353,0.019,0.9991,0.755
42,i turn to you,christina aguilera,2000,95,292,True,0.259,0.034,0.9961,0.675
43,never let you go,third eye blind,2000,94,342,True,0.18,0.205,-0.9139,0.725
44,i need you,leann rimes,2000,83,149,True,0.436,0.024,0.9981,0.443
45,thank god i found you,mariah carey featuring joe and 98 degrees,2000,127,357,True,0.284,0.072,0.9975,0.644
46,lets get married,jagged edge,2000,133,473,True,0.156,0.016,0.9958,0.719
47,my love is your love,whitney houston,2000,114,318,True,0.3,0.053,0.9986,0.642
48,then the morning comes,smash mouth,2000,79,235,True,0.13,0.025,0.9711,0.664
49,blue da ba dee,eiffel 65,2000,74,424,True,0.012,0.0,0.6124,0.825
50,desert rose,sting featuring cheb mami,2000,128,369,True,0.191,0.082,0.9919,0.653
51,the real slim shady,eminem,2000,353,1007,True,0.184,0.103,0.9979,0.649
52,most girls,pink,2000,107,489,True,0.135,0.058,0.9947,0.781
53,wifey,next,2000,171,486,True,0.185,0.064,0.9975,0.648
54,wonderful,everclear,2000,133,435,True,0.099,0.292,-0.9984,0.694
55,oops i did it again,britney spears,2000,106,317,True,0.272,0.104,0.9958,0.666
